URL	Type d'acteur	Santé	Présence dans les archives du web du 31 janvier 2020 au 31 juillet 2020	Présence dans les archives du web en 2021	Crawl lancé ou pas dans les archives du web 2020	Crawl lancé ou pas dans les archives du web 2021	Crawl lancé ou pas sur le web vivant 2022	Notes
http://www.ordre.pharmacien.fr/les-pharmaciens/champs-d-activites/covid-19	Syndicat / Association	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
http://www.ordremk.fr/actualites/patients/coronavirus-2019-ncov-vraies-recommandations-et-fake-news/	Syndicat / Association	Santé	TRUE	FALSE	Crawlé	Pas crawlé	Crawlé	
http://www.ordremk.fr/covid-19-questions-frequentes-des-kinesitherapeutes/	Syndicat / Association	Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://afpa.org/covid-19/	Syndicat / Association	Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://bourgogne-franchecomte.apf-francehandicap.org/page-de-contenu/comite-ethique-interassociatif-23250	Syndicat / Association		TRUE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://compare.aphp.fr	Syndicat / Association	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://compare.aphp.fr/actualites/182-consequences-a-long-terme-de-la-covid-19.html	Syndicat / Association	Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://recherche.ordre.pharmacien.fr/myapps/apps/onp/?query=covid-19&constraint=cespharm	Syndicat / Association	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://snmpmi.org/covid-19-des-informations-sur-le-site-du-ministere-de-la-santeet-des-donnees.html	Syndicat / Association	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://uspo-aura.fr	Syndicat / Association	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://uspo-bourgogne-franche-comte.fr/category/informations/	Syndicat / Association	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.adapeidudoubs.fr/une-association-de-parents/se-tenir-informe/info-coronavirus-covid-19/	Syndicat / Association		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.aftc-bfc.fr/2020/03/	Syndicat / Association	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.aftc-bfc.fr/2020/03/31/confinement-survivre-avec-des-enfants-en-periode-de-confinement/	Syndicat / Association	Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.aftc-bfc.fr/2020/04/	Syndicat / Association	Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.aftc-bfc.fr/2020/05/	Syndicat / Association	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.aftc-bfc.fr/wp-content/uploads/2020/03/aftc-organisation-parents-confinement.pdf	Syndicat / Association	Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.aftc-bfc.fr/wp-content/uploads/2020/03/aftc-pr%c3%a9server-son-bien-%c3%aatre.pdf	Syndicat / Association	Santé	TRUE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.anemf.org/blog/2020/	Syndicat / Association	Santé	TRUE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.syndicatdermatos.org/ci-dessous-nos-articles-au-sujet-du-covid-19/	Syndicat / Association	Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.uriopss-occitanie.fr	Syndicat / Association	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.covid19-infos-aux-entreprises.fr/	Syndicat / Association		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://yonnelautre.fr/spip.php?rubrique2036	Presse généraliste et locale		TRUE	TRUE				
https://www.francebleu.fr/infos/sante-sciences/coronavirus-le-temoignage-poignant-d-une-infirmiere-des-urgences-covid-de-l-hopital-de-perpignan-1584795361	Presse généraliste et locale		TRUE	FALSE				
http://echo-drome-ardeche.com	Presse généraliste et locale		TRUE	TRUE				
http://ecoaustral.com/et-si-lon-avait-tout-faux	Presse généraliste et locale		FALSE	TRUE				
http://outremers360.com/societe/live-covid-19-1-126-cas-confirmes-en-outre-mer-lepidemie-marque-le-pas/	Presse généraliste et locale		TRUE	FALSE				
http://www.asso-sfc.org/asfc-actualites.php	Syndicat / Association	Santé	FALSE	TRUE				
https://www.factuel.info/coronavirus-la-necessaire-refondation-de-nos-systemes-agricoles-et-alimentaires	Presse généraliste et locale		FALSE	TRUE				
http://www.factuel.info/rubriques/faire-face	Presse généraliste et locale		FALSE	TRUE				
http://www.factuel.info/rubriques/entraide	Presse généraliste et locale		FALSE	TRUE				
http://www.factuel.info/rubriques/communiques	Presse généraliste et locale		FALSE	TRUE				
https://www.lamarseillaise.fr/societe/une-societe-savante-depose-plainte-contre-didier-raoult-aupres-de-l-ordre-xe4464743	Presse généraliste et locale		FALSE	FALSE				
http://www.factuel.info/rubriques/covid-19	Presse généraliste et locale		FALSE	TRUE				
http://www.leparisien.fr/hauts-de-seine-92/journal-d-une-famille-confinee-a-boulogne-billancourt-le-confinement-rapproche-les-gens-30-03-2020-8290998.php	Presse généraliste et locale		TRUE	FALSE				
http://www.leparisien.fr/oise-60/coronavirus-l-oise-n-est-pas-epargnee-par-les-vols-de-materiel-medical-11-03-2020-8277978.php	Presse généraliste et locale		TRUE	FALSE				
http://www.leparisien.fr/paris-75/coronavirus-a-paris-belleville-la-chinoise-victime-de-la-phobie-13-02-2020-8258754.php	Presse généraliste et locale		TRUE	FALSE				
http://www.lepelican-journal.com/saint-martin/economie/seules-16-des-entreprises-ont-retrouve-leur-activite-d-avant-la-crise-18901.html	Presse généraliste et locale		FALSE	FALSE				
http://www.lepelican-journal.com/saint-martin/transport/les-deplacements-aeriens-entre-saint-martin-et-la-guadeloupe-limites-aux-motifs-imperieux-18867.html	Presse généraliste et locale		FALSE	FALSE				
http://www.letarnlibre.com	Presse généraliste et locale		TRUE	TRUE				
http://www.mag2lyon.com/m-3387-covid-19-pres-de-300-deces-dans-la-region.html	Presse généraliste et locale		TRUE	FALSE				
http://www.psycom.org/espace-presse/actualites-du-psycom/epidemie-et-confinement-ressources-utiles-pour-notre-sante-mentale	Presse généraliste et locale	Santé	FALSE	FALSE				
http://www.solidaritefemmes.org/revue-de-presse-speciale-associations-confinement	Syndicat / Association		TRUE	TRUE				
http://www.soualigapost.com/fr/actualite/37414/sant%c3%a9/173-cas-actifs-de-covid-19-sur-l%c3%aele	Presse généraliste et locale		FALSE	FALSE				
https://actu.fr/lot/societe/coronavirus	Presse généraliste et locale		FALSE	TRUE				
https://actu.fr/societe/coronavirus/ce-que-les-syndicats-le-patronat-et-l-elysee-proposent-pour-sauver-l-emploi_34089321.html	Presse généraliste et locale		TRUE	TRUE				
https://actu.fr/societe/vols-voici-dans-quelles-conditions-nous-pourrons-voyager-en-avion-cet-ete_34065683.html	Presse généraliste et locale		TRUE	TRUE				
https://actu.fr/sports/football/coronavirus-le-football-amateur-va-recevoir-30-millions-d-euros-d-aides-supplementaires_34078206.html	Presse généraliste et locale		TRUE	TRUE				
https://actu.fr/loisirs-culture/distanciation-port-du-masque-recommande-comment-les-cinemas-vont-rouvrir-leurs-portes_34068667.html	Presse généraliste et locale		TRUE	TRUE				
https://actu.fr/loisirs-culture/pendant-le-confinement-les-francais-en-profitent-pour-apprendre-l-anglais-ou-l-allemand_34081196.html	Presse généraliste et locale		TRUE	TRUE				
https://actu.fr/societe/coronavirus/covid-19-44-deces-en-plus-toujours-moins-de-patients-en-reanimation-le-point-en-france_34082662.html	Presse généraliste et locale		TRUE	TRUE				
https://actu.fr/societe/coronavirus/trois-des-quatre-auteurs-de-l-etude-controversee-sur-l-hydroxychloroquine-se-retractent_34091062.html	Presse généraliste et locale		TRUE	TRUE				
https://actu.fr/societe/coronavirus	Presse généraliste et locale		TRUE	TRUE				
https://actu.fr/toulouse/societe/coronavirus	Presse généraliste et locale		FALSE	TRUE				
https://angers.maville.com/info/coronavirus/	Presse généraliste et locale		TRUE	TRUE				
https://covid19criticalcare.com/fr/ivermectine-dans-covid-19/analyses-%c3%a9pid%c3%a9miologiques-sur-la-covid19-et-l%27ivermectine/	Syndicat / Association	Santé	FALSE	FALSE				
https://covid19criticalcare.com/fr/ivermectine-dans-covid-19/	Syndicat / Association	Santé	FALSE	TRUE				
https://covid19criticalcare.com/fr/vid%c3%a9os-et-presse/versions-flccc/d%c3%a9claration-de-l%27alliance-du-flccc-sur-les-actions-irr%c3%a9guli%c3%a8res-des-agences-de-sant%c3%a9-publique-et-la-vaste-campagne-de-d%c3%a9sinformation-contre-l%27ivermectine/	Syndicat / Association	Santé	FALSE	FALSE				
https://covid19criticalcare.com/fr/	Syndicat / Association	Santé	FALSE	TRUE				
https://esprit.presse.fr/theme/covid-19-63	Presse généraliste et locale		TRUE	TRUE				
https://etudiant.lefigaro.fr/article/comment-le-covid-19-a-bouleverse-l-enseignement-superieur_7d252220-4476-11eb-9cda-7ec6d3088ecd/	Presse généraliste et locale		FALSE	TRUE				
https://etudiant.lefigaro.fr/article/lerclerc-va-mettre-en-place-un-panier-repas-a-moins-de-trois-euros-pour-les-etudiants_e54555a6-66c1-11eb-b428-291134851382/	Presse généraliste et locale		FALSE	TRUE				
https://factuel.afp.com/list/all/all/35799/all/130	Presse généraliste et locale		TRUE	TRUE				
https://factuel.afp.com/le-coronavirus-les-verifications-faites-par-lafp	Presse généraliste et locale		TRUE	TRUE				
https://gazette-ariegeoise.fr	Presse généraliste et locale		TRUE	TRUE				
https://graphics.reuters.com/world-coronavirus-tracker-and-maps/fr/countries-and-territories/france/	Presse généraliste et locale		FALSE	TRUE				
https://hebdo25.net/haut-doubs-pontarlier-centre-de-depistage-covid-lenvers-du-decor/	Presse généraliste et locale		FALSE	TRUE				
https://hebdo25.net/category/sante/page/2/	Presse généraliste et locale		TRUE	TRUE				
https://hebdo25.net/category/sante/	Presse généraliste et locale		TRUE	TRUE				
https://hebdo25.net/category/edito/	Presse généraliste et locale		TRUE	TRUE				
https://hebdo39.net/?s=covid	Presse généraliste et locale		FALSE	TRUE				
https://infodujour.fr/societe/54986-petition-non-au-pass-vaccinal	Presse généraliste et locale		FALSE	FALSE				
https://ladeviation.com/author/lesconfinees/	Syndicat / Association		FALSE	TRUE				
https://lejournaldugers.fr	Presse généraliste et locale		TRUE	TRUE				
https://lepetitquotidien.playbacpresse.fr/dossiers-actualite/lepq/general/coronavirus	Presse généraliste et locale		TRUE	FALSE				
https://lepetitquotidien.playbacpresse.fr/article-gratuit/retrouve-ici-les-principaux-articles-sur-le-coronavirus-parus-dans-le-petit-quotidien	Presse généraliste et locale		TRUE	TRUE				
https://lesinguliersete.fr/category/societe/coronavirus/	Presse généraliste et locale		FALSE	TRUE				
https://letc.fr/capituler-or-not-capituler	Presse généraliste et locale		FALSE	TRUE				
https://letc.fr/tag/covid-19	Presse généraliste et locale		FALSE	TRUE				
https://letrois.info/dossiers/dossier-covid-19/	Presse généraliste et locale		TRUE	TRUE				
https://limpartial.fr/lactualite/social-et-sante/coronavirus/	Presse généraliste et locale		TRUE	TRUE				
https://linformateurdebourgogne.com/?s=couvre-feu	Presse généraliste et locale		FALSE	TRUE				
https://linformateurdebourgogne.com/?s=crise+sanitaire	Presse généraliste et locale		FALSE	FALSE				
https://linformateurdebourgogne.com/?s=reconfinement	Presse généraliste et locale		FALSE	TRUE				
https://linformateurdebourgogne.com/cat/sante/	Presse généraliste et locale		TRUE	TRUE				
https://lopinion.com/articles/sante	Presse généraliste et locale		FALSE	TRUE				
https://madeinmarseille.net/75947-lunion-sacree-pour-defendre-le-territoire-face-aux-mesures-du-gouvernement/	Presse généraliste et locale		FALSE	TRUE				
https://madeinmarseille.net/78907-retour-sur-la-visite-de-jean-castex-a-marseille-aux-cotes-de-michele-rubirola-et-renaud-muselier/	Presse généraliste et locale		FALSE	TRUE				
https://madeinmarseille.net/79229-confinement-economie-entreprise-tpe-pme/	Presse généraliste et locale		FALSE	FALSE				
https://madeinmarseille.net/79211-confinement-la-liste-des-commerces-qui-resteront-ouverts-apres-vendredi/	Presse généraliste et locale		FALSE	FALSE				
https://madeinmarseille.net/75886-le-president-de-lupe13-invite-emmanuel-macron-et-jean-castex-a-venir-a-marseille/	Presse généraliste et locale		FALSE	TRUE				
https://madeinmarseille.net/76014-marseille-les-bars-et-restaurants-fermeront-dimanche-pour-vider-les-stocks/	Presse généraliste et locale		FALSE	FALSE				
https://madeinmarseille.net/78991-hydroxychloroquine-ansm-raoult-muselier-sanofi/	Presse généraliste et locale		FALSE	FALSE				
https://madeinmarseille.net/actualite/marseille/	Presse généraliste et locale		TRUE	TRUE				
https://madeinmarseille.net/90419-journalisme-chloroquine-jeune-reporter-presse/	Presse généraliste et locale		FALSE	TRUE				
https://madeinmarseille.net/economie-marseille/sante/	Presse généraliste et locale		TRUE	TRUE				
https://madeinperpignan.com/jour-apres-jour-lactualite-du-reconfinement-des-pyrenees-orientales/	Presse généraliste et locale		FALSE	TRUE				
https://madeinperpignan.com/category/coronavirus/	Presse généraliste et locale		TRUE	TRUE				
https://marsactu.fr/category/theme-sante	Presse généraliste et locale		FALSE	TRUE				
https://marsactu.fr/?s=covid-19	Presse généraliste et locale		FALSE	FALSE				
https://met.grandlyon.com/category/coronavirus/	Presse généraliste et locale		TRUE	TRUE				
https://mrmondialisation.org/tag/coronavirus/	Presse généraliste et locale		TRUE	TRUE				
https://musiquesactuelles.net/covid-19-aides-enquetes-revue-de-presse/	Presse généraliste et locale		TRUE	FALSE				
https://news.un.org/fr/story/2020/12/1085202	Presse généraliste et locale		FALSE	TRUE				
https://noumeapost.com/category/covid-19/	Presse généraliste et locale		TRUE	TRUE				
https://nouveaulyon.fr/actualite/	Presse généraliste et locale		TRUE	TRUE				
https://nouvellessemaine.fr/nag-actus/3364-un-ton-pas-moralisateur-mais-juste-catastrophique.html	Presse généraliste et locale		FALSE	TRUE				
https://nouvellessemaine.fr/actualite.html	Presse généraliste et locale		FALSE	TRUE				
https://outremers360.com/category/covid-19/	Presse généraliste et locale		TRUE	TRUE				
https://plus.lefigaro.fr/tag/coronavirus	Presse généraliste et locale		TRUE	TRUE				
https://portail.bastamag.net/coronavirus	Presse généraliste et locale		FALSE	FALSE				
https://presse-evasion.fr	Presse généraliste et locale		TRUE	TRUE				
https://reporterre.net/special-outremer-a-mayotte-le-coronavirus-s-installe-dans-un-departement-sinistre	Presse généraliste et locale		FALSE	FALSE				
https://reporterre.net/origine-du-covid-19-fermes-a-fourrure-plutot-que-fuite-en-labo	Presse généraliste et locale		FALSE	FALSE				
https://reporterre.net/coronavirus	Presse généraliste et locale		FALSE	FALSE				
https://ruedesconfines.com	Presse généraliste et locale		FALSE	TRUE				
https://sante.journaldesfemmes.fr/maladies/2660101-vivre-avec-le-virus-questions-pratiques-et-protocoles	Presse généraliste et locale		FALSE	TRUE				
https://sante.journaldesfemmes.fr/maladies/2660103-traitements-vaccins-covid-19	Presse généraliste et locale		FALSE	TRUE				
https://sante.journaldesfemmes.fr/maladies/2660105-se-proteger-du-coronavirus-masques-accessoires-et-gestes-barriere	Presse généraliste et locale		FALSE	TRUE				
https://sante.journaldesfemmes.fr/maladies/2660099-gestion-de-l-epidemie-de-coronavirus	Presse généraliste et locale		FALSE	TRUE				
https://sante.journaldesfemmes.fr/fiches-maladies/2605417-covid-19-france-coronavirus-chiffres-nombre-cas-morts-bilan-evolution-actus-vaccin	Presse généraliste et locale		FALSE	TRUE				
https://sante.journaldesfemmes.fr/maladies/2619933-signification-maladie-covid-19-definition-origine-nom-incubation-traitement-depistage-prevention-duree-evolution	Presse généraliste et locale		FALSE	TRUE				
https://sante.journaldesfemmes.fr/maladies/2659825-coronavirus-epidemie-traitements-protocoles-covid-19/	Presse généraliste et locale		FALSE	TRUE				
https://smg-pratiques.info/continuer-a-accueillir-et-soigner-les-non-vaccine-e-s	Syndicat / Association	Santé	FALSE	FALSE				
https://theconversation.com/covid-19-comment-sont-soignes-les-patients-atteints-de-formes-severes-132852	Presse généraliste et locale		TRUE	TRUE				
https://theconversation.com/la-frontiere-nationale-brouillee-par-le-covid-19-134443	Presse généraliste et locale		TRUE	TRUE				
https://theconversation.com/comment-la-france-compte-t-elle-ses-morts-135586	Presse généraliste et locale		TRUE	TRUE				
https://theconversation.com/fr/covid-19	Presse généraliste et locale		TRUE	TRUE				
https://theconversation.com/fr/topics/coronavirus-81702	Presse généraliste et locale		TRUE	TRUE				
https://theconversation.com/les-clefs-pour-comprendre-ces-graphes-qui-ont-fleuri-lors-lepidemie-de-covid-19-165185	Presse généraliste et locale		FALSE	TRUE				
https://tribunedelyon.fr/rubriques/societe/	Presse généraliste et locale		TRUE	TRUE				
https://webactu.fr/covid19-confinement-socialmedias-florilege-de-posts-dhumour-de-derision-de-blagues-et-dimages-chocs-sur-les-reseaux-sociaux-pour-decompresser/	Presse généraliste et locale		TRUE	FALSE				
https://wukali.fr/2020/04/30/epidemies-et-pandemies-de-la-prehistoire-jusquau-covid-19/5805/	Presse généraliste et locale		TRUE	FALSE				
https://wukali.fr/2020/05/15/un-reseau-francais-de-chercheurs-mobilises-pour-discriminer-de-nouvelles-molecules-actives-contre-le-covid-19/6018/	Presse généraliste et locale		TRUE	FALSE				
https://www.20minutes.fr/societe/2747159-20200325-coronavirus-lyon-conditions-plus-remplies-maintienne-quelqu-facon-totalement-illicite-retention	Presse généraliste et locale		TRUE	FALSE				
https://www.ajpja.fr/actualites/communique-de-presse-27-03-2020-covid-19-sante-mentale-une-mobilisation-commune-pour-mutualiser-nos-ressources	Presse généraliste et locale		TRUE	FALSE				
https://www.ajpja.fr/actualites/communique-de-presse-covid-19-soins-de-reanimation-troubles-psychiques	Syndicat / Association	Santé	FALSE	FALSE				
https://www.ajpja.fr/actualites/covid-19-sante-mentale-psychiatrie-toutes-les-ressources-et-informations-pratiques	Syndicat / Association	Santé	TRUE	TRUE				
https://www.alterpresse68.info/2021/07/18/absurdistan-autoritaire-une-manifestation-contre-le-pass-sanitaire-a-mulhouse/	Presse généraliste et locale		FALSE	TRUE				
https://www.azinat.com	Presse généraliste et locale		TRUE	TRUE				
https://www.bondamanjak.com/tag/coronavirus/	Presse généraliste et locale		TRUE	TRUE				
https://www.bondamanjak.com/tag/covid-19/	Presse généraliste et locale		TRUE	TRUE				
https://www.bourgogne-franche-comte.ars.sante.fr/covid-19-tests-laboratoires-ouverts-au-public-realisant-des-prelevements	Institutionnel	Santé	TRUE	TRUE				
https://www.bourgogne-franche-comte.ars.sante.fr/liste-communiques-presse?themes_publications%5b13983%5d=13983	Institutionnel	Santé	FALSE	FALSE				
https://www.bourgogne-franche-comte.ars.sante.fr/liste-actualites?themes_publications%5b13983%5d=13983	Institutionnel	Santé	FALSE	FALSE				
https://www.bourgogne-franche-comte.ars.sante.fr/coronavirus-les-informations-utiles	Institutionnel	Santé	TRUE	TRUE				
https://www.bourgogne-franche-comte.ars.sante.fr/covid-19-tests-laboratoires-ouverts-au-public-realisant-des-prelevements	Institutionnel	Santé	TRUE	TRUE				
https://www.dna.fr/sante/coronavirus	Presse généraliste et locale		TRUE	TRUE				
https://www.ewag.fr/category/covid19/	Presse généraliste et locale		TRUE	TRUE				
https://www.ipreunion.com/factchecking/reportage/2022/01/14/-40-de-non-vaccines-faute-d-acces-a-la-vaccination-un-phenomene-complexe-pas-de-chiffre-precis,146011.html	Presse généraliste et locale		FALSE	FALSE				
https://www.ipreunion.com/coronavirus,113	Presse généraliste et locale		FALSE	FALSE				
https://www.ipreunion.com/factchecking/reportage/2022/01/14/-40-de-non-vaccines-faute-d-acces-a-la-vaccination-un-phenomene-complexe-pas-de-chiffre-precis,146011.html	Presse généraliste et locale		FALSE	FALSE				
https://www.ipreunion.com/actualites-reunion/reportage/2020/08/19/pres-de-9-000-signatures-une-petition-demande-la-septaine-et-le-test-a-j-7-obligatoires-pour-les-voyageurs,123320.html	Presse généraliste et locale		FALSE	TRUE				
https://www.ipreunion.com/coronavirus,113/	Presse généraliste et locale		TRUE	TRUE				
https://www.lepelerin.com/?post_type=post&s=covid-19	Presse généraliste et locale		FALSE	TRUE				
https://www.leravi.org/politique/ideologies/complotisme/face-au-complotisme-il-ny-a-pas-de-secret-il-faut-bien-sinformer-mars-2021/	Presse généraliste et locale		FALSE	TRUE				
https://www.leravi.org	Presse généraliste et locale		TRUE	TRUE				
https://www.lnc.nc/article-direct/sante/maj-covid-19-16-deces-et-plus-de-1-300-cas-actifs-en-polynesie-francaise	Presse généraliste et locale		FALSE	TRUE				
https://www.lnc.nc/sante	Presse généraliste et locale		FALSE	TRUE				
https://www.lnc.nc/article-direct/covid-19-trois-deces-supplementaires-en-polynesie-francaise	Presse généraliste et locale		FALSE	TRUE				
https://www.lnc.nc/article-direct/nouvelle-caledonie/sante/foyers-de-contamination-masque-attestations-ce-qu-il-faut-retenir-du-point-presse	Presse généraliste et locale		FALSE	TRUE				
https://www.lnc.nc/search?t=coronavirus	Presse généraliste et locale		TRUE	TRUE				
https://www.martinique.gouv.fr/politiques-publiques/environnement-sante-publique/sante/informations-covid-19/les-communiques-de-presse/les-communiques-de-presse-de-la-prefecture	Institutionnel		FALSE	FALSE				
https://www.mediapart.fr/journal/dossier/culture-idees/le-monde-dapres-0	Presse généraliste et locale		TRUE	TRUE				
https://www.mediapart.fr/journal/dossier/france/face-l-epidemie-le-journal-de-bord-des-internes	Presse généraliste et locale		TRUE	TRUE				
https://www.mediapart.fr/journal/international/130320/la-crise-du-coronavirus-en-direct-lavertissement-dagnes-buzyn-avant-dabandonner-le-navire	Presse généraliste et locale		TRUE	TRUE				
https://www.mediapart.fr/journal/international/220120/un-nouveau-virus-fait-craindre-la-chine-une-contagion-avant-l-annee-du-rat	Presse généraliste et locale		TRUE	TRUE				
https://www.mediapart.fr/journal/international/dossier/notre-dossier-le-monde-destabilise-par-le-coronavirus	Presse généraliste et locale		TRUE	TRUE				
https://www.mediapart.fr/studio/videos/emissions/l-air-libre	Presse généraliste et locale		TRUE	TRUE				
https://www.presse-citron.net/covid-19-plusieurs-centaines-de-sites-pris-en-flagrant-delit-de-mensonge/	Presse généraliste et locale		FALSE	FALSE				
https://www.presse-citron.net/tag/sante/	Presse généraliste et locale		TRUE	TRUE				
https://www.usinenouvelle.com/covid-19/	Presse généraliste et locale		TRUE	TRUE				
https://www.apresj20.fr/temoignages/categories/t%c3%a9moignage	Syndicat / Association, Santé		FALSE	FALSE				
https://www.apresj20.fr/temoignages	Syndicat / Association, Santé		FALSE	TRUE				
https://www.apresj20.fr	Syndicat / Association, Santé		FALSE	TRUE				
https://www.madinin-art.net/urgence-absolue-des-tests-et-des-masques-en-martinique/	Presse généraliste et locale		TRUE	FALSE				
https://www.parmafenetre.fr	Blog		TRUE	TRUE				
https://moissac.blog/2021/11/24/hopital-moissac-il-y-a-urgence/	Collectivité territoriale		FALSE	TRUE				
https://moissac.blog	Collectivité territoriale		FALSE	TRUE				
http://www.recitsconfines.net	Blog		TRUE	TRUE				
https://www.lemonde.fr/blog/expertiseclinique/	Blog, Chemin		TRUE	TRUE				
https://www.lemonde.fr/blog/lavventura/2020/06/08/la-belle-indifference-les-effets-neuro-psychiatriques-du-covid/	Blog, Chemin		TRUE	TRUE				
https://www.lemonde.fr/blog/lavventura/2021/01/07/apres-la-covid-cest-encore-la-covid-le-virus-insidieux/	Blog, Chemin		FALSE	TRUE				
https://www.lemonde.fr/blog/realitesbiomedicales/	Blog, Chemin		TRUE	TRUE				
https://www.lemonde.fr/blog/realitesbiomedicales/?s=covid-19	Blog, Chemin		TRUE	TRUE				
https://www.lemonde.fr/blog/realitesbiomedicales/2021/02/14/amour-et-sexualite-a-lheure-de-la-covid-19/	Blog, Chemin		FALSE	TRUE				
https://www.lemonde.fr/blog/realitesbiomedicales/2021/04/22/covid-19-ce-quon-sait-et-ce-quon-ignore-sur-le-variant-indien/	Blog, Chemin		FALSE	TRUE				
http://bellaciao.org/fr/spip.php?page=articles	Media influence / Infox		TRUE	FALSE				
http://bellaciao.org/fr/spip.php?article163172	Media influence / Infox		TRUE	FALSE				
http://blog.cnam.fr/sante/	Vulgarisation		TRUE	FALSE				
http://blog.cnam.fr	Vulgarisation		TRUE	TRUE				
http://blog.textile-alsace.com/notice-port-masque-textile-alsace/	Blog		FALSE	TRUE				
http://blog.ville-poussan.fr/?cat=12648	Collectivité territoriale		FALSE	TRUE				
http://confines.over-blog.com	Blog		TRUE	TRUE				
http://dden30.canalblog.com	Syndicat / Association		TRUE	FALSE				
http://evasionscat66.canalblog.com	Blog		TRUE	TRUE				
http://fangfang.blog.caixin.com	Blog		TRUE	FALSE				
http://histoiregeofontainebouillante.eklablog.com/ecrire-pour-l-histoire-je-raconte-mon-experience-du-cov-19-a183587970	Blog		TRUE	FALSE				
https://www.factuel.info/rubriques/covid-19	Media influence / Infox		FALSE	TRUE				
http://www.factuel.info/blogs	Media influence / Infox		FALSE	TRUE				
http://www.feuillesderoute.net/surivanoroc.htm	Blog		TRUE	TRUE				
http://www.fredsabourin.com	Blog		TRUE	FALSE				
https://archives.bordeaux-metropole.fr/actualites/actualites-2/memoiredeconfinement-les-archives-bordeaux-de-metropole-collectent-vos-temoignages-224/n:63	Collectivité territoriale		TRUE	TRUE				
https://blog.insee.fr/mourir-de-la-grippe-ou-du-coronavirus-faire-parler-les-chiffres-de-deces-publies-par-linsee-avec-discernement/	Institutionnel		TRUE	TRUE				
https://blog.reseau-morphee.fr/2020/04/02/sommeil-et-rythmes-en-confinement/	Syndicat / Association, Santé		TRUE	TRUE				
https://blog.santelog.com/2020/04/	Vulgarisation, Santé		TRUE	TRUE				
https://blog-fatigue-chronique.fr/vaccination-synthese-de-lenquete-de-thierry-casasnova/	Blog		FALSE	TRUE				
https://blog-fatigue-chronique.fr/faut-il-vacciner-effet-secondaires-des-vaccins-chez-des-enfants-de-6-a-12-ans/	Blog		FALSE	TRUE				
https://blogs.mediapart.fr/amadouba19gmailcom/blog/080420/jour-23-soleil-anxiete-et-espoir-par-amadou-bal-ba	Blog, Chemin		TRUE	FALSE				
https://blogs.mediapart.fr/barnik/blog/100821/appel-urgent-aux-parlementaires-de-la-martinique	Blog, Chemin		FALSE	FALSE				
https://blogs.mediapart.fr/benjamin-joyeux/blog/141120/hold-sur-la-liberte-d-expression-et-d-information	Blog, Chemin		FALSE	TRUE				
https://blogs.mediapart.fr/bernard-sudan	Blog, Vulgarisation, Santé, Chemin		TRUE	TRUE				
https://blogs.mediapart.fr/jean-marc-b/blog/100620/tests-covid-19-revelations-sur-un-nouveau-scandale-sanitaire-video-le-media	Blog, Chemin		FALSE	FALSE				
https://blogs.mediapart.fr/jean-marc-b/blog/201121/guadeloupe-blindes-coloniaux-contre-greve-generale-jacques-chastaing	Blog, Chemin		FALSE	TRUE				
https://blogs.mediapart.fr/paul-cassia/blog/210321/l-etat-d-attestation	Blog, Chemin		FALSE	TRUE				
https://blogs.mediapart.fr/pierre-jacques-raybaud	Blog, Vulgarisation, Santé, Chemin		TRUE	TRUE				
https://blogs.mediapart.fr/yves-guillerault	Blog, Chemin		TRUE	TRUE				
https://covid-19.museum	Blog		FALSE	TRUE				
https://covidorg.com/blog/	Vulgarisation, Santé		TRUE	FALSE				
https://covidorg.com	Vulgarisation, Santé		TRUE	TRUE				
https://dessinetafenetre.org	Blog		TRUE	TRUE				
https://jdmichel.blog.tdg.ch/archive/2020/08/06/le-masque-et-la-vie-308035.html	Blog		FALSE	TRUE				
https://jeanyvesnau.com/category/epidemiologie/	Blog		TRUE	TRUE				
https://lamergelee.tumblr.com/archive	Blog		FALSE	TRUE				
https://legrandcontinent.eu/fr/2020/03/10/coronavirus-un-temoignage-du-front/	Presse généraliste et locale		TRUE	TRUE				
