"ID","NAME","STATUS","PREFIXES AS URL","PREFIXES AS LRU","HOME PAGE","START PAGES","CRAWLED","CRAWLING STATUS","INDEXING STATUS","INDEGREE","OUTDEGREE","NEIGHBOORS COUNT","TOTAL KNOWN PAGES","CRAWLED PAGES","CREATION TIMESTAMP","CREATION DATE","LAST MODIFICATION TIMESTAMP","LAST MODIFICATION DATE","Crawl Source (TAGS)","forme éditoriale (TAGS)","acteur (TAGS)","mergedWebEntities (TECHNICAL INFO)","recrawlNeeded (TECHNICAL INFO)"
"1209","Gabrielamard.fr","IN","http://gabrielamard.fr http://www.gabrielamard.fr https://gabrielamard.fr https://www.gabrielamard.fr","s:https|h:fr|h:gabrielamard| s:https|h:fr|h:gabrielamard|h:www| s:http|h:fr|h:gabrielamard| s:http|h:fr|h:gabrielamard|h:www|","http://www.gabrielamard.fr","http://gabrielamard.fr http://www.gabrielamard.fr http://www.gabrielamard.fr/index.php?option=com_content&view=article&id=491%3Aeurope-allemende&catid=38%3Anotescat&Itemid=53 https://gabrielamard.fr https://www.gabrielamard.fr","true","FINISHED","FINISHED","3","7","10","93","36","1649168621239","2022-04-05T14:23:41.239Z","1649324411132","2022-04-07T09:40:11.132Z","archivesinternet.bnf.fr","site","formation politique","",""
"1238","Lepcf.fr","IN","http://lepcf.fr http://www.lepcf.fr https://lepcf.fr https://www.lepcf.fr","s:https|h:fr|h:lepcf| s:https|h:fr|h:lepcf|h:www| s:http|h:fr|h:lepcf| s:http|h:fr|h:lepcf|h:www|","http://lepcf.fr","http://lepcf.fr http://lepcf.fr/Elections-presidentielles-France-2017-Decryptage http://lepcf.fr/il-faut-populariser-les-luttes http://lepcf.fr/je-ne-suis-pas-Charlie http://lepcf.fr/spip.php?page=article&id_article=2503 http://www.lepcf.fr https://lepcf.fr https://www.lepcf.fr","true","FINISHED","FINISHED","4","105","108","5364","183","1649169123172","2022-04-05T14:32:03.172Z","1649322548010","2022-04-07T09:09:08.010Z","archivesinternet.bnf.fr","site","formation politique","",""
"1756","Twitter.com /deputesFdG","IN","http://twitter.com/deputesFdG http://www.twitter.com/deputesFdG https://twitter.com/deputesFdG https://www.twitter.com/deputesFdG","s:https|h:com|h:twitter|h:www|p:deputesFdG| s:https|h:com|h:twitter|p:deputesFdG| s:http|h:com|h:twitter|h:www|p:deputesFdG| s:http|h:com|h:twitter|p:deputesFdG|","http://twitter.com/deputesFdG","http://twitter.com/deputesFdG http://twitter.com/deputesFdG/status/879657080529059840 http://www.twitter.com/deputesFdG http://www.twitter.com/deputesFdG/status/879657080529059840 http://www.twitter.com/deputesFdG/status/880467862657409025 https://twitter.com/deputesFdG https://www.twitter.com/deputesFdG","true","FINISHED","FINISHED","6","38","40","146","123","1649174458245","2022-04-05T16:00:58.245Z","1649341388665","2022-04-07T14:23:08.665Z","archivesinternet.bnf.fr","réseau social","formation politique","",""
"2289","Twitter.com /Vannier75","IN","http://twitter.com/Vannier75 http://www.twitter.com/Vannier75 https://twitter.com/Vannier75 https://www.twitter.com/Vannier75","s:https|h:com|h:twitter|h:www|p:Vannier75| s:https|h:com|h:twitter|p:Vannier75| s:http|h:com|h:twitter|h:www|p:Vannier75| s:http|h:com|h:twitter|p:Vannier75|","http://www.twitter.com/Vannier75","http://twitter.com/Vannier75 http://twitter.com/Vannier75/status/880070560046346241 http://www.twitter.com/Vannier75 http://www.twitter.com/Vannier75/status/880069568793686016 http://www.twitter.com/Vannier75/status/880070560046346241 https://twitter.com/Vannier75 https://www.twitter.com/Vannier75","true","FINISHED","FINISHED","7","36","38","143","109","1649182277611","2022-04-05T18:11:17.611Z","1649324277896","2022-04-07T09:37:57.896Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"2739","Twitter.com /AQuatennens","IN","http://twitter.com/AQuatennens http://www.twitter.com/AQuatennens https://twitter.com/AQuatennens https://www.twitter.com/AQuatennens","s:https|h:com|h:twitter|h:www|p:AQuatennens| s:https|h:com|h:twitter|p:AQuatennens| s:http|h:com|h:twitter|h:www|p:AQuatennens| s:http|h:com|h:twitter|p:AQuatennens|","http://twitter.com/AQuatennens","http://twitter.com/AQuatennens http://twitter.com/AQuatennens/status/876529726071984130 http://www.twitter.com/AQuatennens http://www.twitter.com/AQuatennens/status/876529726071984130 http://www.twitter.com/AQuatennens/status/881189628614725633 https://twitter.com/AQuatennens https://www.twitter.com/AQuatennens","true","FINISHED","FINISHED","8","24","30","141","120","1649202646625","2022-04-05T23:50:46.625Z","1649325451493","2022-04-07T09:57:31.493Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"2774","Twitter.com /UEC_org","IN","http://twitter.com/UEC_org http://www.twitter.com/UEC_org https://twitter.com/UEC_org https://www.twitter.com/UEC_org","s:https|h:com|h:twitter|h:www|p:UEC_org| s:https|h:com|h:twitter|p:UEC_org| s:http|h:com|h:twitter|h:www|p:UEC_org| s:http|h:com|h:twitter|p:UEC_org|","http://twitter.com/UEC_org","http://twitter.com/UEC_org http://twitter.com/UEC_org/lists/uec http://twitter.com/UEC_org/status/710440239014268928 http://www.twitter.com/UEC_org https://twitter.com/UEC_org https://www.twitter.com/UEC_org","true","FINISHED","FINISHED","3","18","20","106","100","1649203552142","2022-04-06T00:05:52.142Z","1649327060429","2022-04-07T10:24:20.429Z","archivesinternet.bnf.fr","réseau social","formation politique","",""
"3013","Twitter.com /younousomarjee","IN","http://twitter.com/younousomarjee http://www.twitter.com/younousomarjee https://twitter.com/younousomarjee https://www.twitter.com/younousomarjee","s:https|h:com|h:twitter|h:www|p:younousomarjee| s:https|h:com|h:twitter|p:younousomarjee| s:http|h:com|h:twitter|h:www|p:younousomarjee| s:http|h:com|h:twitter|p:younousomarjee|","http://twitter.com/younousomarjee","http://twitter.com/younousomarjee http://www.twitter.com/younousomarjee https://twitter.com/younousomarjee https://www.twitter.com/younousomarjee","true","FINISHED","FINISHED","3","42","45","120","104","1649209938481","2022-04-06T01:52:18.481Z","1649323026691","2022-04-07T09:17:06.691Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"3015","Twitter.com /PatrickLeHyaric","IN","http://twitter.com/PatrickLeHyaric http://www.twitter.com/PatrickLeHyaric https://twitter.com/PatrickLeHyaric https://www.twitter.com/PatrickLeHyaric","s:https|h:com|h:twitter|h:www|p:PatrickLeHyaric| s:https|h:com|h:twitter|p:PatrickLeHyaric| s:http|h:com|h:twitter|h:www|p:PatrickLeHyaric| s:http|h:com|h:twitter|p:PatrickLeHyaric|","http://twitter.com/PatrickLeHyaric","http://twitter.com/PatrickLeHyaric http://twitter.com/PatrickLeHyaric/statuses/929787262270889984 http://www.twitter.com/PatrickLeHyaric https://twitter.com/PatrickLeHyaric https://www.twitter.com/PatrickLeHyaric","true","FINISHED","FINISHED","7","25","31","147","127","1649209938481","2022-04-06T01:52:18.481Z","1649327626125","2022-04-07T10:33:46.125Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"3172","Twitter.com /_MJCF","IN","http://twitter.com/_MJCF http://www.twitter.com/_MJCF https://twitter.com/_MJCF https://www.twitter.com/_MJCF","s:https|h:com|h:twitter|h:www|p:_MJCF| s:https|h:com|h:twitter|p:_MJCF| s:http|h:com|h:twitter|h:www|p:_MJCF| s:http|h:com|h:twitter|p:_MJCF|","http://www.twitter.com/_MJCF","http://twitter.com/_MJCF http://twitter.com/_MJCF/status/726785832166776833 http://www.twitter.com/_MJCF https://twitter.com/_MJCF https://www.twitter.com/_MJCF","true","FINISHED","FINISHED","5","37","41","119","113","1649217496798","2022-04-06T03:58:16.798Z","1649322611244","2022-04-07T09:10:11.244Z","archivesinternet.bnf.fr","réseau social","formation politique","",""
"3285","Facebook.com /jeunes.communistes","IN","http://facebook.com/jeunes.communistes http://www.facebook.com/jeunes.communistes https://facebook.com/jeunes.communistes https://www.facebook.com/jeunes.communistes","s:https|h:com|h:facebook|h:www|p:jeunes.communistes| s:https|h:com|h:facebook|p:jeunes.communistes| s:http|h:com|h:facebook|h:www|p:jeunes.communistes| s:http|h:com|h:facebook|p:jeunes.communistes|","http://www.facebook.com/jeunes.communistes","http://facebook.com/jeunes.communistes http://www.facebook.com/jeunes.communistes https://facebook.com/jeunes.communistes https://www.facebook.com/jeunes.communistes","true","FINISHED","FINISHED","3","0","3","2","2","1649218967813","2022-04-06T04:22:47.813Z","1649323305604","2022-04-07T09:21:45.604Z","archivesinternet.bnf.fr","réseau social","formation politique","",""
"3650","Elianeassassi.fr","IN","http://elianeassassi.fr http://www.elianeassassi.fr https://elianeassassi.fr https://www.elianeassassi.fr","s:https|h:fr|h:elianeassassi| s:https|h:fr|h:elianeassassi|h:www| s:http|h:fr|h:elianeassassi| s:http|h:fr|h:elianeassassi|h:www|","http://www.elianeassassi.fr","http://elianeassassi.fr http://www.elianeassassi.fr http://www.elianeassassi.fr/Justice-et-police http://www.elianeassassi.fr/Sante-et-protection-sociale http://www.elianeassassi.fr/Transport http://www.elianeassassi.fr/mot/chiffre https://elianeassassi.fr https://www.elianeassassi.fr","true","FINISHED","FINISHED","3","11","12","1989","223","1649233272815","2022-04-06T08:21:12.815Z","1649323131888","2022-04-07T09:18:51.888Z","archivesinternet.bnf.fr","site","professionnel de la politique","",""
"3730","Instagram.com /jlmelenchon","IN","http://instagram.com/jlmelenchon http://www.instagram.com/jlmelenchon https://instagram.com/jlmelenchon https://www.instagram.com/jlmelenchon","s:https|h:com|h:instagram|h:www|p:jlmelenchon| s:https|h:com|h:instagram|p:jlmelenchon| s:http|h:com|h:instagram|h:www|p:jlmelenchon| s:http|h:com|h:instagram|p:jlmelenchon|","http://www.instagram.com/jlmelenchon/","http://instagram.com/jlmelenchon http://instagram.com/jlmelenchon/ http://www.instagram.com/jlmelenchon http://www.instagram.com/jlmelenchon/ https://instagram.com/jlmelenchon https://www.instagram.com/jlmelenchon","true","FINISHED","FINISHED","9","5","13","8","6","1649235411271","2022-04-06T08:56:51.271Z","1649323058652","2022-04-07T09:17:38.652Z","archivesinternet.bnf.fr","réseau social","candidat","",""
"3731","Instagram.com /lebonsensyt","IN","http://instagram.com/lebonsensyt http://www.instagram.com/lebonsensyt https://instagram.com/lebonsensyt https://www.instagram.com/lebonsensyt","s:https|h:com|h:instagram|h:www|p:lebonsensyt| s:https|h:com|h:instagram|p:lebonsensyt| s:http|h:com|h:instagram|h:www|p:lebonsensyt| s:http|h:com|h:instagram|p:lebonsensyt|","http://www.instagram.com/lebonsensyt/","http://instagram.com/lebonsensyt http://www.instagram.com/lebonsensyt http://www.instagram.com/lebonsensyt/ https://instagram.com/lebonsensyt https://www.instagram.com/lebonsensyt","true","FINISHED","FINISHED","0","5","5","4","4","1649235411271","2022-04-06T08:56:51.271Z","1649323058534","2022-04-07T09:17:38.534Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"3732","Instagram.com /parti_communiste","IN","http://instagram.com/parti_communiste http://www.instagram.com/parti_communiste https://instagram.com/parti_communiste https://www.instagram.com/parti_communiste","s:https|h:com|h:instagram|h:www|p:parti_communiste| s:https|h:com|h:instagram|p:parti_communiste| s:http|h:com|h:instagram|h:www|p:parti_communiste| s:http|h:com|h:instagram|p:parti_communiste|","http://www.instagram.com/parti_communiste/","http://instagram.com/parti_communiste http://www.instagram.com/parti_communiste http://www.instagram.com/parti_communiste/ https://instagram.com/parti_communiste https://www.instagram.com/parti_communiste","true","FINISHED","FINISHED","1","4","5","4","4","1649235411271","2022-04-06T08:56:51.271Z","1649323058585","2022-04-07T09:17:38.585Z","archivesinternet.bnf.fr","réseau social","formation politique","",""
"3814","Twitter.com /crcsenat","IN","http://twitter.com/crcsenat http://www.twitter.com/crcsenat https://twitter.com/crcsenat https://www.twitter.com/crcsenat","s:https|h:com|h:twitter|h:www|p:crcsenat| s:https|h:com|h:twitter|p:crcsenat| s:http|h:com|h:twitter|h:www|p:crcsenat| s:http|h:com|h:twitter|p:crcsenat|","http://twitter.com/crcsenat","http://twitter.com/crcsenat http://twitter.com/crcsenat/status/747434444961812480 http://twitter.com/crcsenat/status/747436843457724418 http://twitter.com/crcsenat/status/747677407054864388 http://twitter.com/crcsenat/status/747827237227888641 http://www.twitter.com/crcsenat https://twitter.com/crcsenat https://www.twitter.com/crcsenat","true","FINISHED","FINISHED","6","29","33","138","110","1649238327980","2022-04-06T09:45:27.980Z","1649327480177","2022-04-07T10:31:20.177Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"3823","Youtube.com /.../frontdegaucheidf","IN","http://www.youtube.com/user/frontdegaucheidf http://youtube.com/user/frontdegaucheidf https://www.youtube.com/user/frontdegaucheidf https://youtube.com/user/frontdegaucheidf","s:https|h:com|h:youtube|h:www|p:user|p:frontdegaucheidf| s:https|h:com|h:youtube|p:user|p:frontdegaucheidf| s:http|h:com|h:youtube|h:www|p:user|p:frontdegaucheidf| s:http|h:com|h:youtube|p:user|p:frontdegaucheidf|","http://www.youtube.com/user/frontdegaucheidf","http://www.youtube.com/user/frontdegaucheidf http://youtube.com/user/frontdegaucheidf https://www.youtube.com/user/frontdegaucheidf https://youtube.com/user/frontdegaucheidf","true","FINISHED","FINISHED","3","0","3","2","2","1649238333426","2022-04-06T09:45:33.426Z","1649344397881","2022-04-07T15:13:17.881Z","archivesinternet.bnf.fr","réseau social","formation politique","",""
"3927","Twitter.com /FranceInsoumise","IN","http://twitter.com/FranceInsoumise http://www.twitter.com/FranceInsoumise https://twitter.com/FranceInsoumise https://www.twitter.com/FranceInsoumise","s:https|h:com|h:twitter|h:www|p:FranceInsoumise| s:https|h:com|h:twitter|p:FranceInsoumise| s:http|h:com|h:twitter|h:www|p:FranceInsoumise| s:http|h:com|h:twitter|p:FranceInsoumise|","http://twitter.com/FranceInsoumise","http://twitter.com/FranceInsoumise http://twitter.com/FranceInsoumise/status/876553419107979264 http://twitter.com/FranceInsoumise/status/880815984285810689 http://www.twitter.com/FranceInsoumise http://www.twitter.com/FranceInsoumise/status/876553419107979264 https://twitter.com/FranceInsoumise https://www.twitter.com/FranceInsoumise","true","FINISHED","FINISHED","25","57","71","276","91","1649238706087","2022-04-06T09:51:46.087Z","1649323328355","2022-04-07T09:22:08.355Z","archivesinternet.bnf.fr","réseau social","formation politique","",""
"4064","Twitter.com /ElianeAssassi","IN","http://twitter.com/ElianeAssassi http://www.twitter.com/ElianeAssassi https://twitter.com/ElianeAssassi https://www.twitter.com/ElianeAssassi","s:https|h:com|h:twitter|h:www|p:ElianeAssassi| s:https|h:com|h:twitter|p:ElianeAssassi| s:http|h:com|h:twitter|h:www|p:ElianeAssassi| s:http|h:com|h:twitter|p:ElianeAssassi|","http://twitter.com/ElianeAssassi","http://twitter.com/ElianeAssassi http://twitter.com/ElianeAssassi/status/747671229050593280 http://www.twitter.com/ElianeAssassi http://www.twitter.com/ElianeAssassi/status/881863297368248320 http://www.twitter.com/ElianeAssassi/status/881863902405038080 http://www.twitter.com/ElianeAssassi/status/881873960715079680 https://twitter.com/ElianeAssassi https://www.twitter.com/ElianeAssassi","true","FINISHED","FINISHED","3","29","31","121","112","1649239338941","2022-04-06T10:02:18.941Z","1649341382064","2022-04-07T14:23:02.064Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"4259","Twitter.com /plaurent_pcf","IN","http://twitter.com/plaurent_pcf http://www.twitter.com/plaurent_pcf https://twitter.com/plaurent_pcf https://www.twitter.com/plaurent_pcf","s:https|h:com|h:twitter|h:www|p:plaurent_pcf| s:https|h:com|h:twitter|p:plaurent_pcf| s:http|h:com|h:twitter|h:www|p:plaurent_pcf| s:http|h:com|h:twitter|p:plaurent_pcf|","http://twitter.com/plaurent_pcf","http://twitter.com/plaurent_pcf http://twitter.com/plaurent_pcf/status/878624615559507968 http://www.twitter.com/plaurent_pcf http://www.twitter.com/plaurent_pcf/status/878624615559507968 https://twitter.com/plaurent_pcf https://www.twitter.com/plaurent_pcf","true","FINISHED","FINISHED","11","27","35","213","124","1649240744650","2022-04-06T10:25:44.650Z","1649323012621","2022-04-07T09:16:52.621Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"4313","Twitter.com /RaphaelQnouch","IN","http://twitter.com/RaphaelQnouch http://www.twitter.com/RaphaelQnouch https://twitter.com/RaphaelQnouch https://www.twitter.com/RaphaelQnouch","s:https|h:com|h:twitter|h:www|p:RaphaelQnouch| s:https|h:com|h:twitter|p:RaphaelQnouch| s:http|h:com|h:twitter|h:www|p:RaphaelQnouch| s:http|h:com|h:twitter|p:RaphaelQnouch|","http://www.twitter.com/RaphaelQnouch","http://twitter.com/RaphaelQnouch http://twitter.com/RaphaelQnouch/status/880476171993055233 http://www.twitter.com/RaphaelQnouch http://www.twitter.com/RaphaelQnouch/status/880476171993055233 https://twitter.com/RaphaelQnouch https://www.twitter.com/RaphaelQnouch","true","FINISHED","FINISHED","5","46","48","238","100","1649241155517","2022-04-06T10:32:35.517Z","1649324444908","2022-04-07T09:40:44.908Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"4604","jceyraud.Blogspirit.com","IN","http://jceyraud.blogspirit.com http://www.jceyraud.blogspirit.com https://jceyraud.blogspirit.com https://www.jceyraud.blogspirit.com","s:https|h:com|h:blogspirit|h:jceyraud| s:https|h:com|h:blogspirit|h:jceyraud|h:www| s:http|h:com|h:blogspirit|h:jceyraud| s:http|h:com|h:blogspirit|h:jceyraud|h:www|","http://jceyraud.blogspirit.com","http://jceyraud.blogspirit.com http://www.jceyraud.blogspirit.com https://jceyraud.blogspirit.com https://www.jceyraud.blogspirit.com","true","FINISHED","FINISHED","2","26","27","90","69","1649242904724","2022-04-06T11:01:44.724Z","1649254837970","2022-04-06T14:20:37.970Z","archivesinternet.bnf.fr","blog","militant","",""
"4982","Francoisruffin.fr","IN","http://francoisruffin.fr http://www.francoisruffin.fr https://francoisruffin.fr https://www.francoisruffin.fr","s:https|h:fr|h:francoisruffin| s:https|h:fr|h:francoisruffin|h:www| s:http|h:fr|h:francoisruffin| s:http|h:fr|h:francoisruffin|h:www|","http://www.francoisruffin.fr/et-maintenant-que-cent-bastiens-s-epanouissent","http://francoisruffin.fr http://www.francoisruffin.fr http://www.francoisruffin.fr/et-maintenant-que-cent-bastiens-s-epanouissent https://francoisruffin.fr https://www.francoisruffin.fr","true","FINISHED","FINISHED","3","12","14","128","59","1649246678086","2022-04-06T12:04:38.086Z","1649325438144","2022-04-07T09:57:18.144Z","archivesinternet.bnf.fr","site","professionnel de la politique","",""
"5525","Twitter.com /IanBrossat","IN","http://twitter.com/IanBrossat http://www.twitter.com/IanBrossat https://twitter.com/IanBrossat https://www.twitter.com/IanBrossat","s:https|h:com|h:twitter|h:www|p:IanBrossat| s:https|h:com|h:twitter|p:IanBrossat| s:http|h:com|h:twitter|h:www|p:IanBrossat| s:http|h:com|h:twitter|p:IanBrossat|","http://twitter.com/IanBrossat","http://twitter.com/IanBrossat http://twitter.com/IanBrossat/statuses/426325566644424704 http://www.twitter.com/IanBrossat https://twitter.com/IanBrossat https://www.twitter.com/IanBrossat","true","FINISHED","FINISHED","4","75","77","160","144","1649253903153","2022-04-06T14:05:03.153Z","1649326848282","2022-04-07T10:20:48.282Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"5646","solidarite-internationale-pcf.Over-Blog.net","IN","http://solidarite-internationale-pcf.over-blog.net http://www.solidarite-internationale-pcf.over-blog.net https://solidarite-internationale-pcf.over-blog.net https://www.solidarite-internationale-pcf.over-blog.net","s:https|h:net|h:over-blog|h:solidarite-internationale-pcf| s:https|h:net|h:over-blog|h:solidarite-internationale-pcf|h:www| s:http|h:net|h:over-blog|h:solidarite-internationale-pcf| s:http|h:net|h:over-blog|h:solidarite-internationale-pcf|h:www|","http://solidarite-internationale-pcf.over-blog.net","http://solidarite-internationale-pcf.over-blog.net http://solidarite-internationale-pcf.over-blog.net/article-en-grande-bretagne-il-existe-un-non-de-gauche-a-l-union-europeenne-du-capital-no2eu-yes-to-workers-r-123693932.html http://solidarite-internationale-pcf.over-blog.net/article-pc-polonais-sur-l-interdiction-des-symboles-communistes-en-pologne-40582942.html http://solidarite-internationale-pcf.over-blog.net/article-pour-le-parti-communiste-peruvien-avec-la-victoire-du-candidat-de-gauche-ollanta-humala-aux-preside-75863219.html http://solidarite-internationale-pcf.over-blog.net/article-solidarite-avec-le-porte-parole-du-parti-communiste-des-ouvriers-de-tunisie-pcot-hamma-hammami-enleve-par-la-police-politique-de-ben-ali-64912379.html http://www.solidarite-internationale-pcf.over-blog.net https://solidarite-internationale-pcf.over-blog.net https://www.solidarite-internationale-pcf.over-blog.net","true","FINISHED","FINISHED","3","22","25","2530","290","1649322347404","2022-04-07T09:05:47.404Z","1649326929804","2022-04-07T10:22:09.804Z","archivesinternet.bnf.fr","site","formation politique","",""
"5678","Twitter.com /sebastienjumel","IN","http://twitter.com/sebastienjumel http://www.twitter.com/sebastienjumel https://twitter.com/sebastienjumel https://www.twitter.com/sebastienjumel","s:https|h:com|h:twitter|h:www|p:sebastienjumel| s:https|h:com|h:twitter|p:sebastienjumel| s:http|h:com|h:twitter|h:www|p:sebastienjumel| s:http|h:com|h:twitter|p:sebastienjumel|","http://twitter.com/sebastienjumel","http://twitter.com/sebastienjumel http://www.twitter.com/sebastienjumel https://twitter.com/sebastienjumel https://www.twitter.com/sebastienjumel","true","FINISHED","FINISHED","5","41","42","122","106","1649322593186","2022-04-07T09:09:53.186Z","1649341382069","2022-04-07T14:23:02.069Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"5661","Twitter.com /stephane1peu","IN","http://twitter.com/stephane1peu http://www.twitter.com/stephane1peu https://twitter.com/stephane1peu https://www.twitter.com/stephane1peu","s:https|h:com|h:twitter|h:www|p:stephane1peu| s:https|h:com|h:twitter|p:stephane1peu| s:http|h:com|h:twitter|h:www|p:stephane1peu| s:http|h:com|h:twitter|p:stephane1peu|","http://twitter.com/stephane1peu","http://twitter.com/stephane1peu http://www.twitter.com/stephane1peu https://twitter.com/stephane1peu https://www.twitter.com/stephane1peu","true","FINISHED","FINISHED","5","50","51","124","108","1649322593186","2022-04-07T09:09:53.186Z","1649326386974","2022-04-07T10:13:06.974Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"5726","Twitter.com /Obono2017","IN","http://twitter.com/Obono2017 http://www.twitter.com/Obono2017 https://twitter.com/Obono2017 https://www.twitter.com/Obono2017","s:https|h:com|h:twitter|h:www|p:Obono2017| s:https|h:com|h:twitter|p:Obono2017| s:http|h:com|h:twitter|h:www|p:Obono2017| s:http|h:com|h:twitter|p:Obono2017|","http://www.twitter.com/Obono2017","http://twitter.com/Obono2017 http://www.twitter.com/Obono2017 https://twitter.com/Obono2017 https://www.twitter.com/Obono2017","true","FINISHED","FINISHED","6","61","65","364","114","1649322930692","2022-04-07T09:15:30.692Z","1649325843888","2022-04-07T10:04:03.888Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"5752","Twitter.com /MartineBillard","IN","http://twitter.com/MartineBillard http://www.twitter.com/MartineBillard https://twitter.com/MartineBillard https://www.twitter.com/MartineBillard","s:https|h:com|h:twitter|h:www|p:MartineBillard| s:https|h:com|h:twitter|p:MartineBillard| s:http|h:com|h:twitter|h:www|p:MartineBillard| s:http|h:com|h:twitter|p:MartineBillard|","http://twitter.com/MartineBillard","http://twitter.com/MartineBillard http://twitter.com/MartineBillard/status/880196773918023680 http://twitter.com/MartineBillard/status/880339379738349568 http://twitter.com/MartineBillard/status/881209362613772293 http://www.twitter.com/MartineBillard https://twitter.com/MartineBillard https://www.twitter.com/MartineBillard","true","FINISHED","FINISHED","5","52","56","372","119","1649323023195","2022-04-07T09:17:03.195Z","1649325470371","2022-04-07T09:57:50.371Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"5764","Twitter.com /charligarotte","IN","http://twitter.com/charligarotte http://www.twitter.com/charligarotte https://twitter.com/charligarotte https://www.twitter.com/charligarotte","s:https|h:com|h:twitter|h:www|p:charligarotte| s:https|h:com|h:twitter|p:charligarotte| s:http|h:com|h:twitter|h:www|p:charligarotte| s:http|h:com|h:twitter|p:charligarotte|","http://twitter.com/charligarotte","http://twitter.com/charligarotte http://www.twitter.com/charligarotte http://www.twitter.com/charligarotte/status/856300953665982465 http://www.twitter.com/charligarotte/status/872182320538804225 http://www.twitter.com/charligarotte/status/872186770439503873 https://twitter.com/charligarotte https://www.twitter.com/charligarotte","true","FINISHED","FINISHED","5","26","31","142","123","1649323042613","2022-04-07T09:17:22.613Z","1649326902002","2022-04-07T10:21:42.002Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"5871","Twitter.com /CarolineFiat54","IN","http://twitter.com/CarolineFiat54 http://www.twitter.com/CarolineFiat54 https://twitter.com/CarolineFiat54 https://www.twitter.com/CarolineFiat54","s:https|h:com|h:twitter|h:www|p:CarolineFiat54| s:https|h:com|h:twitter|p:CarolineFiat54| s:http|h:com|h:twitter|h:www|p:CarolineFiat54| s:http|h:com|h:twitter|p:CarolineFiat54|","http://www.twitter.com/CarolineFiat54","http://twitter.com/CarolineFiat54 http://twitter.com/CarolineFiat54/status/881406323652513793 http://www.twitter.com/CarolineFiat54 http://www.twitter.com/CarolineFiat54/status/880154943163969536 http://www.twitter.com/CarolineFiat54/status/881406323652513793 https://twitter.com/CarolineFiat54 https://www.twitter.com/CarolineFiat54","true","FINISHED","FINISHED","7","37","40","264","113","1649323678397","2022-04-07T09:27:58.397Z","1649326822471","2022-04-07T10:20:22.471Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"5893","Twitter.com /millerofficiel","IN","http://twitter.com/millerofficiel http://www.twitter.com/millerofficiel https://twitter.com/millerofficiel https://www.twitter.com/millerofficiel","s:https|h:com|h:twitter|h:www|p:millerofficiel| s:https|h:com|h:twitter|p:millerofficiel| s:http|h:com|h:twitter|h:www|p:millerofficiel| s:http|h:com|h:twitter|p:millerofficiel|","http://twitter.com/millerofficiel","http://twitter.com/millerofficiel http://twitter.com/millerofficiel/status/871840533555097600 http://twitter.com/millerofficiel/status/872044460393320448 http://twitter.com/millerofficiel/status/880106413409918976 http://www.twitter.com/millerofficiel https://twitter.com/millerofficiel https://www.twitter.com/millerofficiel","true","FINISHED","FINISHED","3","14","17","368","132","1649323792675","2022-04-07T09:29:52.675Z","1649327074244","2022-04-07T10:24:34.244Z","archivesinternet.bnf.fr","réseau social","militant","",""
"5897","Twitter.com /LachaudB","IN","http://twitter.com/LachaudB http://www.twitter.com/LachaudB https://twitter.com/LachaudB https://www.twitter.com/LachaudB","s:https|h:com|h:twitter|h:www|p:LachaudB| s:https|h:com|h:twitter|p:LachaudB| s:http|h:com|h:twitter|h:www|p:LachaudB| s:http|h:com|h:twitter|p:LachaudB|","http://twitter.com/LachaudB","http://twitter.com/LachaudB http://twitter.com/LachaudB/status/881128829657505792 http://twitter.com/LachaudB/status/881135128453533696 http://twitter.com/LachaudB/status/881139702421762048 http://www.twitter.com/LachaudB https://twitter.com/LachaudB https://www.twitter.com/LachaudB","true","FINISHED","FINISHED","4","25","28","132","118","1649323792675","2022-04-07T09:29:52.675Z","1649327043213","2022-04-07T10:24:03.213Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
